ticker,anndats,permno,surprise,surprise_quintile,beat,medest,actual_eps,numest,stdev,car_m1_p1,car_0_p30,car_0_p60,ann_year,sic_code,at,mkvalt,ni,mkcap_quintile,sector,revision_30d,revision_60d,dispersion,num_analysts,prior_surprise,prev_ann,days_since_last
AET,2014-02-06,88845,-0.0017064846416383404,Inline,0,5.86,5.85,18.0,0.02,-0.03003527310372589,0.03783798496526991,-0.010858363097179913,2014,6324.0,53402.1,31072.734,2040.8,Q5,Finance,0.0,-0.001703577512776795,0.0034129692832764505,18.0,0.0,2013-01-31,371.0
AET,2015-02-03,88845,0.0,Inline,0,6.7,6.7,21.0,0.04,0.022568026942793917,0.11660076783565687,0.11539827476448017,2015,6324.0,53424.1,37787.94,2390.2,Q5,Finance,0.0,0.0,0.005970149253731343,21.0,-0.0017064846416383404,2014-02-06,362.0
AET,2016-02-01,88845,0.02119205298013247,Beat,1,7.55,7.71,22.0,0.03,0.027529527973920942,0.06258400844596657,0.021162805818075947,2016,6324.0,69146.0,43614.317,2271.0,Q5,Finance,0.0,0.0,0.003973509933774834,22.0,0.0,2015-02-03,363.0
AET,2017-01-31,88845,0.02618453865336669,Beat,1,8.02,8.23,18.0,0.02,0.04162506852630732,0.10361510493211945,0.0994487647963398,2017,6324.0,55151.0,58951.452,1904.0,Q5,Finance,0.0,0.001248439450686615,0.002493765586034913,18.0,0.02119205298013247,2016-02-01,365.0
AET,2018-01-30,88845,0.00921187308085976,Inline,1,9.77,9.86,22.0,0.17,-0.01576225698336009,-0.06133220374540582,-0.02464547081597812,2018,,,,,Q2,Unknown,0.0,0.0,0.01740020470829069,22.0,0.02618453865336669,2017-01-31,364.0
AFL,2010-02-02,57904,-0.49792960662525887,Large Miss,0,4.83,2.425,17.0,0.03,0.028612017520228017,0.03275780671977668,-0.04649577747203626,2010,6321.0,101039.0,26502.9702,2344.0,Q5,Finance,0.0,0.0,0.006211180124223602,17.0,,,
AFL,2011-02-01,57904,-0.5026978417266187,Large Miss,0,5.56,2.765,17.0,0.01,-0.020043475812863254,-0.10124431307464365,-0.06734819794485569,2011,6321.0,117102.0,20172.5706,1964.0,Q4,Finance,0.0,0.0,0.0017985611510791368,17.0,-0.49792960662525887,2010-02-02,364.0
AFL,2012-01-31,57904,-0.5031397174254317,Large Miss,0,6.37,3.165,20.0,0.04,-0.023164305894544546,-0.09045702972198277,-0.11370877706570248,2012,6321.0,131094.0,24848.7923,2866.0,Q5,Finance,0.0,0.0,0.006279434850863423,20.0,-0.5026978417266187,2011-02-01,364.0
AFL,2013-02-05,57904,-0.5,Large Miss,0,6.6,3.3,23.0,0.02,-0.034961765045600224,-0.06998184495066817,-0.012366349522121123,2013,6321.0,121307.0,30688.7884,3158.0,Q5,Finance,0.0,-0.001512859304084822,0.0030303030303030307,23.0,-0.5031397174254317,2012-01-31,371.0
AFL,2014-02-04,57904,-0.5,Large Miss,0,6.18,3.09,22.0,0.02,0.001715593222467282,-0.021262244808480157,-0.02963039620930774,2014,6321.0,119767.0,27028.9651,2951.0,Q5,Finance,0.0,0.0,0.003236245954692557,22.0,-0.5,2013-02-05,364.0
AFL,2015-02-03,57904,-0.4991869918699187,Large Miss,0,6.15,3.08,18.0,0.03,0.03925788880576109,0.0541576423092085,0.046772043718417367,2015,6321.0,118296.0,25420.362,2533.0,Q5,Finance,0.0,-0.0032414910858994447,0.004878048780487804,18.0,-0.5,2014-02-04,364.0
AFL,2016-02-01,57904,-0.4934210526315789,Large Miss,0,6.08,3.08,21.0,0.03,-0.022645998190059302,0.02331064930810034,0.09605686194442353,2016,6321.0,129819.0,28244.376,2659.0,Q5,Finance,0.0,0.0,0.004934210526315789,21.0,-0.4991869918699187,2015-02-03,363.0
AFL,2017-01-31,57904,-0.5319303338171263,Large Miss,0,6.89,3.225,17.0,0.09,-0.03890161161416117,-0.006480078657678079,0.023658703507613454,2017,6321.0,137217.0,34274.1399,4604.0,Q5,Finance,0.0,-0.0028943560057887786,0.013062409288824383,17.0,-0.4934210526315789,2016-02-01,365.0
AFL,2018-01-31,57904,-0.48890532544378695,Large Miss,0,6.76,3.455,15.0,0.03,0.011999197449997778,0.04618266701198137,0.08982143688900979,2018,6321.0,140406.0,34410.8302,2920.0,Q5,Finance,0.0,0.00148148148148145,0.004437869822485207,15.0,-0.5319303338171263,2017-01-31,365.0
AFL,2019-01-31,57904,0.014634146341463537,Inline,1,4.1,4.16,16.0,0.02,-0.006748525082090784,0.007196549702168875,-0.03707473003568407,2019,6321.0,152768.0,,3304.0,Q2,Finance,0.0,0.0,0.004878048780487806,16.0,-0.48890532544378695,2018-01-31,365.0
AFL,2020-02-04,57904,0.0022573363431152766,Inline,1,4.43,4.44,13.0,0.03,0.0009933935127175442,-0.30232892317184856,-0.16472736249201114,2020,6321.0,165086.0,,4778.0,Q2,Finance,0.0,0.0,0.006772009029345372,13.0,0.014634146341463537,2019-01-31,369.0
AFL,2021-02-03,57904,0.0020202020202019773,Inline,1,4.95,4.96,11.0,0.04,-0.023317307605486448,0.10137705687391763,0.08182422703679881,2021,6321.0,157542.0,38077.9875,4325.0,Q5,Finance,0.0,0.0,0.00808080808080808,11.0,0.0022573363431152766,2020-02-04,365.0
AFL,2022-02-02,57904,0.0033783783783784566,Inline,1,5.92,5.94,11.0,0.12,0.024766406490281057,0.029440433377737163,0.0015104474055049888,2022,6321.0,131017.0,,4201.0,Q2,Finance,0.0,0.00509337860780989,0.02027027027027027,11.0,0.0020202020202019773,2021-02-03,364.0
AFL,2023-02-01,57904,0.07999999999999999,Beat,1,5.25,5.67,13.0,0.04,-0.09511165011074396,-0.11339878495854894,-0.05206481419816689,2023,6321.0,126724.0,,4659.0,Q2,Finance,0.0,0.0,0.007619047619047619,13.0,0.0033783783783784566,2022-02-02,364.0
AGA,2010-05-06,70308,0.003745318352060012,Inline,1,2.67,2.68,12.0,0.06,0.024761788982923694,0.03397163972828987,0.0520289923585977,2010,,,,,Q2,Unknown,0.0,-0.0037313432835821753,0.02247191011235955,12.0,,,
AGA,2011-05-05,70308,0.00906344410876127,Inline,1,3.31,3.34,14.0,0.04,0.004237518668174012,0.042606600555896046,0.05824640643373957,2011,,,,,Q2,Unknown,0.0,0.0,0.012084592145015106,14.0,0.003745318352060012,2010-05-06,364.0
AGA,2012-05-03,70308,0.014814814814814939,Inline,1,4.05,4.11,16.0,0.01,0.032693397646881506,-0.016475331929315717,-0.10338860154324248,2012,,,,,Q2,Unknown,0.0,0.0,0.0024691358024691358,16.0,0.00906344410876127,2011-05-05,364.0
AGA,2013-05-02,70308,0.002304147465437739,Inline,1,4.34,4.35,16.0,0.01,-0.006942045666093355,-6.928577846332384e-05,0.014403491019477244,2013,,,,,Q2,Unknown,0.0,-0.020316027088036086,0.002304147465437788,16.0,0.014814814814814939,2012-05-03,364.0
AGA,2014-05-01,70308,-0.010482180293501012,Inline,0,4.77,4.72,17.0,0.02,-0.006387297596411878,-0.02699122867588921,-0.005446516148019276,2014,,,,,Q2,Unknown,0.0,-0.002092050209205162,0.0041928721174004195,17.0,0.002304147465437739,2013-05-02,364.0
AGA,2015-04-30,70308,0.0,Inline,0,4.85,4.85,15.0,0.01,-0.024649772453308016,0.019479723827905193,-0.03720786760132366,2015,,,,,Q2,Unknown,0.0,-0.024144869215291773,0.002061855670103093,15.0,-0.010482180293501012,2014-05-01,364.0
AGA,2016-05-10,70308,-0.004089979550102162,Inline,0,4.89,4.87,12.0,0.05,-0.00376752697672611,0.0022373952977674527,0.0022373952977674527,2016,,,,,Q2,Unknown,0.0,-0.004073319755600909,0.010224948875255624,12.0,0.0,2015-04-30,376.0
AGLT,2010-02-04,15553,0.0285714285714286,Beat,1,2.8,2.88,4.0,0.13,0.034574825166999945,-0.019333272729067374,-0.1000709919524233,2010,,,,,Q2,Unknown,0.0,0.01449275362318842,0.04642857142857143,4.0,,,
AGLT,2011-02-09,15553,0.016666666666666607,Beat,1,3.0,3.05,8.0,0.03,0.034574825166999945,-0.019333272729067374,-0.1000709919524233,2011,,,,,Q2,Unknown,0.0,0.0,0.01,8.0,0.0285714285714286,2010-02-04,370.0
AGLT,2012-02-22,15553,0.0034364261168384146,Inline,1,2.91,2.92,3.0,0.01,-0.012893284577636832,-0.06755846258850018,-0.04185009067240697,2012,,,,,Q2,Unknown,0.0,0.0,0.003436426116838488,3.0,0.016666666666666607,2011-02-09,378.0
AGLT,2013-02-06,15553,-0.0751879699248121,Miss,0,2.66,2.46,8.0,0.05,-0.052015314386943956,-0.030081647965339964,-0.008764358525338967,2013,,,,,Q2,Unknown,0.0,0.0,0.018796992481203006,8.0,0.0034364261168384146,2012-02-22,350.0
AGLT,2014-02-04,15553,-0.08571428571428563,Miss,0,2.8,2.56,9.0,0.12,-0.011550075051821485,-0.021825236372792767,0.07408690236212001,2014,,,,,Q2,Unknown,0.0,0.0,0.04285714285714286,9.0,-0.0751879699248121,2013-02-06,363.0
AGLT,2015-02-11,15553,0.1004672897196261,Large Beat,1,4.28,4.71,4.0,0.12,-0.08838192966948577,-0.10467910636558064,-0.11006714691666686,2015,,,,,Q2,Unknown,0.0,0.004694835680751282,0.02803738317757009,4.0,-0.08571428571428563,2014-02-04,372.0
AGLT,2016-02-11,15553,0.09830508474576272,Large Beat,1,2.95,3.24,3.0,0.1,-0.009123429906280456,-0.09422076152020242,-0.09313405503244088,2016,,,,,Q2,Unknown,0.0,0.0,0.03389830508474576,3.0,0.1004672897196261,2015-02-11,365.0
AGN,2010-02-04,75646,0.0036101083032490204,Inline,1,2.77,2.78,22.0,0.01,0.053498885093872905,0.056735669011882095,0.011179040917844496,2010,2834.0,5827.3,6497.57,184.4,Q1,Manufacturing,0.0,0.0,0.0036101083032490976,22.0,,,
AGN,2011-02-02,75646,-0.0031545741324920462,Inline,0,3.17,3.16,25.0,0.01,-0.006232265254550673,0.0034266817778132452,0.05893418721625032,2011,2834.0,6698.3,7675.248,260.9,Q1,Manufacturing,0.0,0.0,0.003154574132492114,25.0,0.0036101083032490204,2010-02-04,363.0
AGN,2012-02-02,75646,0.0027472527472526885,Inline,1,3.64,3.65,28.0,0.01,-0.04767979358220431,0.011453281335372267,0.04930070784426177,2012,2834.0,14103.5,10982.2,97.3,Q2,Manufacturing,0.0,0.0,0.002747252747252747,28.0,-0.0031545741324920462,2011-02-02,365.0
AGN,2013-02-05,75646,-0.011933174224343843,Inline,0,4.19,4.14,29.0,0.02,0.016474394093869416,0.014759887090718182,-0.08917236530954353,2013,2834.0,22725.9,29262.576,-750.4,Q5,Manufacturing,0.0,0.0,0.0047732696897374695,29.0,0.0027472527472526885,2012-02-02,369.0
AGN,2014-02-05,75646,0.002100840336134409,Inline,1,4.76,4.77,28.0,0.01,0.027577677707051773,0.06059693697384616,0.3871911187270354,2014,2834.0,52529.1,68445.319,-1630.5,Q5,Manufacturing,0.0,0.0,0.002100840336134454,28.0,-0.011933174224343843,2013-02-05,365.0
AGN,2015-02-04,75646,0.05555555555555564,Beat,1,6.3,6.65,25.0,0.03,-0.0042779592187551785,0.07137914458009997,0.07137914458009997,2015,2834.0,135840.7,123281.25,3915.2,Q5,Manufacturing,0.0,0.0,0.0047619047619047615,25.0,0.002100840336134409,2014-02-05,364.0
AHA,2010-11-04,45911,0.024390243902439046,Beat,1,1.23,1.26,17.0,0.01,0.0013202276210000363,-0.028896084015730295,0.08588712168341472,2010,,,,,Q2,Unknown,0.0,0.025000000000000022,0.008130081300813009,17.0,,,
AHA,2011-11-03,45911,0.010695187165775291,Inline,1,1.87,1.89,17.0,0.01,0.0013202276210000363,-0.028896084015730295,0.08588712168341472,2011,,,,,Q2,Unknown,0.0,0.0,0.0053475935828877,17.0,0.024390243902439046,2010-11-04,364.0
AHA,2012-11-01,45911,0.005291005291005296,Inline,1,1.89,1.9,20.0,0.01,0.0013202276210000363,-0.028896084015730295,0.08588712168341472,2012,,,,,Q2,Unknown,0.0,0.005319148936170218,0.005291005291005292,20.0,0.010695187165775291,2011-11-03,364.0
AHA,2013-10-30,45911,0.004566210045662206,Inline,1,2.19,2.2,20.0,0.01,0.0013202276210000363,-0.028896084015730295,0.08588712168341472,2013,,,,,Q2,Unknown,0.0,0.0,0.004566210045662101,20.0,0.005291005291005296,2012-11-01,363.0
AHA,2014-11-06,45911,0.012500000000000011,Inline,1,3.2,3.24,21.0,0.04,0.0013202276210000363,-0.028896084015730295,0.08588712168341472,2014,,,,,Q2,Unknown,0.0,0.025641025641025664,0.012499999999999999,21.0,0.004566210045662206,2013-10-30,372.0
AHA,2015-11-05,45911,0.001901140684410606,Inline,1,5.26,5.27,23.0,0.05,0.09291635414738231,0.007987446349702276,-0.07325358077679567,2015,,,,,Q2,Unknown,0.0,0.0,0.009505703422053233,23.0,0.012500000000000011,2014-11-06,364.0
AHA,2016-11-03,45911,0.009057971014492882,Inline,1,5.52,5.57,24.0,0.01,0.003109381490529639,-0.049705393985769786,0.1206105787804177,2016,,,,,Q2,Unknown,0.0,0.0,0.001811594202898551,24.0,0.001901140684410606,2015-11-05,364.0
AHA,2017-11-06,45911,0.010971786833855844,Inline,1,6.38,6.45,26.0,0.03,-0.008025929488666095,-0.18073494727733075,-0.1759695792916841,2017,,,,,Q2,Unknown,0.0,0.0,0.004702194357366771,26.0,0.009057971014492882,2016-11-03,368.0
AHA,2018-11-08,45911,0.0027777777777777185,Inline,1,7.2,7.22,28.0,0.01,-0.07792592839188306,-0.08922078457832894,0.026007513244794334,2018,,,,,Q2,Unknown,0.0,0.0,0.001388888888888889,28.0,0.010971786833855844,2017-11-06,367.0
AHA,2019-11-12,45911,0.003252032520325134,Inline,1,6.15,6.17,26.0,0.02,0.007140315465838043,0.16568384265455083,0.08097337711219099,2019,,,,,Q2,Unknown,0.0,0.0,0.0032520325203252032,26.0,0.0027777777777777185,2018-11-08,369.0
AHA,2020-11-02,45911,0.05872193436960274,Beat,1,5.79,6.13,27.0,0.05,-0.061030814521024546,-0.11048820650322244,0.025507831876375286,2020,,,,,Q2,Unknown,0.0,0.0,0.008635578583765112,27.0,0.003252032520325134,2019-11-12,356.0
AHA,2021-11-04,45911,0.008645533141210361,Inline,1,10.41,10.5,28.0,0.04,-0.05292935237978558,-0.09416246719013321,-0.1049355622371888,2021,,,,,Q2,Unknown,0.0,0.0,0.0038424591738712775,28.0,0.05872193436960274,2020-11-02,367.0
AHA,2022-11-03,45911,0.011701170117011772,Inline,1,11.11,11.24,30.0,0.28,0.04026888094704062,0.10344876282513327,0.24505560374491653,2022,,,,,Q2,Unknown,0.0,0.0,0.025202520252025205,30.0,0.008645533141210361,2021-11-04,364.0
AHA,2023-11-02,45911,0.010676156583629876,Inline,1,8.43,8.52,28.0,0.22,0.007498641994423183,0.16030285129156052,0.055585864086947545,2023,,,,,Q2,Unknown,0.0,0.0,0.026097271648873075,28.0,0.011701170117011772,2022-11-03,364.0
AHC,2010-01-27,28484,0.1632653061224489,Large Beat,1,1.96,2.28,13.0,0.1,-0.02345745117230369,-0.028762047256812195,-0.016316515476759386,2010,,,,,Q2,Unknown,0.0,-0.0050761421319797,0.05102040816326531,13.0,,,
AHC,2011-01-26,28484,0.005859375000000049,Inline,1,5.12,5.15,18.0,0.15,-0.004924833292446085,0.011027574009983665,-0.003072678723008093,2011,,,,,Q2,Unknown,0.0,-0.013487475915221633,0.029296875,18.0,0.1632653061224489,2010-01-27,364.0
AHC,2012-01-25,28484,-0.03448275862068965,Miss,0,6.09,5.88,19.0,0.27,-0.11213259555046995,0.027763044011539728,-0.1255833241077572,2012,,,,,Q2,Unknown,0.0,-0.025600000000000022,0.04433497536945813,19.0,0.005859375000000049,2011-01-26,364.0
AHC,2013-01-30,28484,-0.01342281879194632,Inline,0,5.96,5.88,18.0,0.17,0.07634822027266286,0.023214584071864275,0.0027000328281223673,2013,,,,,Q2,Unknown,0.0,-0.027732463295269155,0.02852348993288591,18.0,-0.03448275862068965,2012-01-25,371.0
AHC,2014-01-29,28484,-0.0347826086956522,Miss,0,5.75,5.55,24.0,0.22,0.0035065964474267908,0.004632780503568856,0.10034838477411268,2014,,,,,Q2,Unknown,0.0,-0.017094017094017033,0.03826086956521739,24.0,-0.01342281879194632,2013-01-30,364.0
AHC,2015-01-28,28484,-0.11160714285714295,Miss,0,4.48,3.98,16.0,0.28,-0.06774565368567709,-0.05858344246637803,0.001844379638187288,2015,,,,,Q2,Unknown,0.0,-0.01969365426695839,0.0625,16.0,-0.0347826086956522,2014-01-29,364.0
AHC,2016-01-27,28484,-0.010282776349614406,Inline,0,-3.89,-3.93,19.0,0.29,0.16104882644431462,0.32615794472375614,0.6545438051988826,2016,,,,,Q2,Unknown,0.0,-0.037333333333333364,0.07455012853470436,19.0,-0.11160714285714295,2015-01-28,364.0
AHC,2017-01-25,28484,0.01593625498007952,Inline,1,-5.02,-4.94,20.0,0.21,-0.03222958263819342,-0.18185826600502386,-0.19605543864328567,2017,,,,,Q2,Unknown,0.0,0.001988071570576675,0.04183266932270917,20.0,-0.010282776349614406,2016-01-27,364.0
AHC,2018-02-05,28484,-0.024444444444444515,Miss,0,-4.5,-4.61,19.0,0.21,-0.0478632760836154,0.03331216213705246,0.26071334775248567,2018,,,,,Q2,Unknown,0.0,-0.006711409395973211,0.04666666666666666,19.0,0.01593625498007952,2017-01-25,376.0
AHC,2019-01-30,28484,-0.6444444444444444,Large Miss,0,-0.45,-0.74,15.0,0.3,0.021696466621596855,0.0530102587914989,0.11683683580428661,2019,,,,,Q2,Unknown,0.0,-16.0,0.6666666666666666,15.0,-0.024444444444444515,2018-02-05,359.0
AHC,2020-01-29,28484,-0.4179104477611939,Large Miss,0,-0.67,-0.95,21.0,0.29,-0.06822889043801539,-0.26819903970353753,-0.15977199829944555,2020,,,,,Q2,Unknown,0.0,-0.030769230769230795,0.4328358208955223,21.0,-0.6444444444444444,2019-01-30,364.0
AHC,2021-01-27,28484,-0.061594202898550866,Miss,0,-2.76,-2.93,21.0,0.38,-0.018937317252350927,0.24143428797514233,0.09563636698443334,2021,,,,,Q2,Unknown,0.0,-0.09523809523809515,0.13768115942028986,21.0,-0.4179104477611939,2020-01-29,364.0
AHC,2022-01-26,28484,0.04784688995215316,Beat,1,2.09,2.19,17.0,0.19,0.03474435599505421,0.08626329927098997,0.18311686218562095,2022,,,,,Q2,Unknown,0.0,0.04499999999999993,0.09090909090909091,17.0,-0.061594202898550866,2021-01-27,364.0
AHC,2023-01-25,28484,0.011379800853485073,Inline,1,7.03,7.11,24.0,1.73,0.024309645175142336,-0.11014366971670242,-0.08016622372610582,2023,,,,,Q2,Unknown,0.0,-0.04223433242506807,0.2460881934566145,24.0,0.04784688995215316,2022-01-26,364.0
AIG,2010-02-26,66800,-1.699243746364165,Large Miss,0,-17.19,-46.4,2.0,0.76,-0.090772882476579,0.3698414283934346,0.2867182832300015,2010,6331.0,683443.0,,7786.0,Q2,Finance,0.0,-0.10546623794212222,0.044211751018033735,2.0,,,
AIG,2011-02-24,66800,0.09324155193992492,Large Beat,1,-15.98,-14.49,1.0,,-0.044873645326780065,-0.1586347686877193,-0.24885023875369117,2011,6331.0,555773.0,44006.2472,17798.0,Q5,Finance,0.0,-7.88793103448276,,1.0,-1.699243746364165,2010-02-26,363.0
AIG,2012-02-23,66800,0.30769230769230765,Large Beat,1,0.78,1.02,17.0,0.27,0.03532201545329339,0.16405230926316694,0.08725654590604859,2012,6331.0,548633.0,,3438.0,Q2,Finance,0.0,-0.025000000000000022,0.34615384615384615,17.0,0.09324155193992492,2011-02-24,364.0
AIG,2013-02-21,66800,0.02343750000000008,Beat,1,3.84,3.93,20.0,0.24,0.008398592043034725,0.006551264349639929,0.1020898480223913,2013,6331.0,541329.0,,9085.0,Q2,Finance,0.0,0.0,0.0625,20.0,0.30769230769230765,2012-02-23,364.0
AIG,2014-02-13,66800,0.04827586206896551,Beat,1,4.35,4.56,24.0,0.23,-0.01254578427812092,-0.0009242375833342642,0.050754644591446185,2014,6331.0,515581.0,,7529.0,Q2,Finance,0.0,0.0,0.05287356321839081,24.0,0.02343750000000008,2013-02-21,357.0
AIG,2015-02-12,66800,-0.02760084925690019,Miss,0,4.71,4.58,26.0,0.15,0.014564774046276874,0.03107909653026253,0.10558879941622057,2015,6331.0,496943.0,,2196.0,Q2,Finance,0.0,-0.012578616352201177,0.03184713375796178,26.0,0.04827586206896551,2014-02-13,364.0
AIG,2016-02-11,66800,-0.48711943793911006,Large Miss,0,4.27,2.19,23.0,0.1,0.006988483149865665,-0.07725552235883837,-0.06250952832045176,2016,6331.0,498264.0,,-849.0,Q2,Finance,0.0,-0.002336448598130999,0.023419203747072605,23.0,-0.02760084925690019,2015-02-12,364.0
AIG,2017-02-14,66800,0.023999999999999962,Beat,1,3.75,3.84,20.0,0.1,-0.08521076174000208,-0.07185924319665826,-0.08425473728739152,2017,6331.0,498301.0,53565.1011,-6084.0,Q5,Finance,0.0,0.0,0.02666666666666667,20.0,-0.48711943793911006,2016-02-11,369.0
AIG,2018-02-08,66800,-0.060240963855421825,Miss,0,2.49,2.34,20.0,0.3,0.027262046909335647,-0.08764347062446265,-0.12068649760228445,2018,6331.0,491984.0,34153.0607,-6.0,Q5,Finance,0.0,-0.07777777777777777,0.12048192771084336,20.0,0.023999999999999962,2017-02-14,359.0
AIG,2019-02-13,66800,-0.4753363228699552,Large Miss,0,2.23,1.17,19.0,0.14,-0.07888051157841403,-0.032383200107320875,0.13030442553337251,2019,6331.0,525064.0,44657.0487,3348.0,Q5,Finance,0.0,-0.026200873362445438,0.06278026905829596,19.0,-0.060240963855421825,2018-02-08,370.0
AIG,2020-02-13,66800,0.006578947368421108,Inline,1,4.56,4.59,17.0,0.17,-0.11650477429051509,-0.3302465163901728,-0.3690374011780593,2020,6331.0,586481.0,32618.5859,-5944.0,Q5,Finance,0.0,-0.01084598698481577,0.03728070175438597,17.0,-0.4753363228699552,2019-02-13,365.0
AIG,2021-02-16,66800,0.012048192771084258,Inline,1,2.49,2.52,18.0,0.1,0.038770580369835494,0.16497377837356075,0.20994254845067117,2021,6331.0,596112.0,,9388.0,Q2,Finance,,0.0,0.040160642570281124,18.0,0.006578947368421108,2020-02-13,369.0
AIG,2022-02-16,66800,0.080168776371308,Beat,1,4.74,5.12,17.0,0.09,0.04363127473242434,0.03687650164652334,0.09493000117021833,2022,6331.0,526634.0,46426.2547,10276.0,Q5,Finance,0.0,0.0,0.018987341772151896,17.0,0.012048192771084258,2021-02-16,365.0
AIG,2023-02-15,66800,0.011111111111111072,Inline,1,4.5,4.55,16.0,0.07,0.010464858599366522,-0.15862987207259982,-0.12407961715483795,2023,6331.0,539306.0,46668.91,3643.0,Q5,Finance,0.0,0.0,0.015555555555555557,16.0,0.080168776371308,2022-02-16,364.0
AIZI,2010-02-03,90038,-0.046228710462287194,Miss,0,4.11,3.92,12.0,0.08,0.02655752283292312,-0.025439016783634583,0.04342504974011674,2010,,,,,Q2,Unknown,0.0,0.0024390243902440672,0.019464720194647202,12.0,,,
AIZI,2011-02-02,90038,0.0161943319838055,Beat,1,4.94,5.02,12.0,0.14,-0.020920280718199735,-0.013434192373467213,-0.0507895365759744,2011,,,,,Q2,Unknown,0.0,-0.02178217821782167,0.02834008097165992,12.0,-0.046228710462287194,2010-02-03,364.0
AIZI,2012-02-01,90038,0.06526806526806532,Beat,1,4.29,4.57,11.0,0.06,0.040625196401608665,-0.026893317716621623,-0.031666558432254854,2012,,,,,Q2,Unknown,0.0,0.00941176470588236,0.013986013986013986,11.0,0.0161943319838055,2011-02-02,364.0
AIZI,2013-02-06,90038,0.053999999999999916,Beat,1,5.0,5.27,10.0,0.21,-0.002324803949319776,0.11852476487610053,0.16527135548192295,2013,,,,,Q2,Unknown,0.0,-0.07749077490774907,0.041999999999999996,10.0,0.06526806526806532,2012-02-01,371.0
AIZI,2014-02-05,90038,-0.004966887417218584,Inline,0,6.04,6.01,12.0,0.09,-0.017666835609067788,-0.042862363274278725,-0.010336059275524057,2014,,,,,Q2,Unknown,0.0,-0.001652892561983436,0.014900662251655629,12.0,0.053999999999999916,2013-02-06,364.0
AIZI,2015-02-12,90038,-0.1111111111111111,Miss,0,6.75,6.0,9.0,0.23,-0.0838529331466984,-0.08209475765655228,-0.04401900109059542,2015,,,,,Q2,Unknown,0.0,0.010479041916167707,0.034074074074074076,9.0,-0.004966887417218584,2014-02-05,372.0
AIZI,2016-02-09,90038,-0.0719322990126939,Miss,0,7.09,6.58,8.0,0.11,-0.13899895408804908,-0.07094000939125511,0.011913926817276987,2016,,,,,Q2,Unknown,0.0,0.0,0.015514809590973202,8.0,-0.1111111111111111,2015-02-12,362.0
AIZI,2017-02-07,90038,0.02758620689655175,Beat,1,4.35,4.47,5.0,0.24,-0.07532880125395003,-0.030888672271822015,0.039859745923357615,2017,,,,,Q2,Unknown,0.0,0.03818615751789958,0.05517241379310345,5.0,-0.0719322990126939,2016-02-09,364.0
AIZI,2018-02-08,90038,0.04736842105263162,Beat,1,3.8,3.98,3.0,0.13,0.022436712546705984,0.023003997712621294,-0.01286867294076155,2018,,,,,Q2,Unknown,0.0,0.0,0.034210526315789476,3.0,0.02758620689655175,2017-02-07,366.0
AIZI,2019-02-12,90038,0.054545454545454515,Beat,1,5.5,5.8,3.0,0.16,-0.008322764409105288,-0.05108364853400482,-0.06843987639645288,2019,,,,,Q2,Unknown,0.0,-0.08485856905158067,0.02909090909090909,3.0,0.04736842105263162,2018-02-08,369.0
AIZI,2020-02-11,90038,-0.012702078521939887,Inline,0,8.66,8.55,5.0,0.11,-0.014134029925309655,0.005903468115039168,-0.14780453695810136,2020,,,,,Q2,Unknown,0.0,-0.006880733944954185,0.012702078521939953,5.0,0.054545454545454515,2019-02-12,364.0
AIZI,2021-02-09,90038,-0.03467561521252782,Miss,0,8.94,8.63,4.0,0.07,-0.054005486778320066,0.07564952424287807,0.14552342958303632,2021,,,,,Q2,Unknown,0.0,-0.006666666666666722,0.007829977628635349,4.0,-0.012702078521939887,2020-02-11,364.0
AIZI,2022-02-08,90038,0.0218340611353711,Beat,1,9.16,9.36,8.0,0.69,0.06389097219847817,0.17614937886044002,0.33803967486121067,2022,,,,,Q2,Unknown,0.0,-0.005428881650380099,0.07532751091703056,8.0,-0.03467561521252782,2021-02-09,364.0
AIZI,2023-02-07,90038,0.04018691588785061,Beat,1,10.7,11.13,5.0,0.18,-0.01043936127669276,-0.09730369784060722,0.009586889966480161,2023,,,,,Q2,Unknown,0.0,0.0,0.016822429906542057,5.0,0.0218340611353711,2022-02-08,364.0
AJGC,2010-02-02,38093,-0.0434782608695651,Miss,0,1.38,1.32,10.0,0.06,-0.0003673590900000745,-0.008781964458612901,-0.027547009232857134,2010,,,,,Q2,Unknown,0.0,0.0,0.043478260869565216,10.0,,,
AJGC,2011-02-01,38093,0.1304347826086958,Large Beat,1,1.38,1.56,13.0,0.03,-0.0003673590900000745,-0.008781964458612901,-0.027547009232857134,2011,,,,,Q2,Unknown,0.0,-0.007194244604316554,0.021739130434782608,13.0,-0.0434782608695651,2010-02-02,364.0
AJGC,2012-01-31,38093,0.044444444444444314,Beat,1,1.35,1.41,11.0,0.04,-0.0003673590900000745,-0.008781964458612901,-0.027547009232857134,2012,,,,,Q2,Unknown,0.0,-0.007352941176470594,0.029629629629629627,11.0,0.1304347826086958,2011-02-01,364.0
AJGC,2013-01-29,38093,0.022857142857142878,Beat,1,1.75,1.79,12.0,0.01,-0.0003673590900000745,-0.008781964458612901,-0.027547009232857134,2013,,,,,Q2,Unknown,0.0,0.0,0.005714285714285714,12.0,0.044444444444444314,2012-01-31,364.0
